"unique_id","indicator_id","name","measure","measure_info","geo_type_name","geo_join_id","geo_place_name","time_period","start_date","data_value","message"
"874898","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","304","Bushwick (CD4)","2023","2023-01-01T00:00:00.000","6.781702364",
"874895","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","303","Bedford Stuyvesant (CD3)","2023","2023-01-01T00:00:00.000","6.596272548",
"874893","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","303","Bedford Stuyvesant (CD3)","2023","2023-01-01T00:00:00.000","6.948465531",
"874899","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","305","East New York and Starrett City (CD5)","2023","2023-01-01T00:00:00.000","6.738729025",
"874894","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","303","Bedford Stuyvesant (CD3)","2023","2023-01-01T00:00:00.000","9.002668989",
"874889","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","301","Greenpoint and Williamsburg (CD1)","2023","2023-01-01T00:00:00.000","7.030832139",
"874890","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","302","Fort Greene and Brooklyn Heights (CD2)","2023","2023-01-01T00:00:00.000","7.154167222",
"874887","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","301","Greenpoint and Williamsburg (CD1)","2023","2023-01-01T00:00:00.000","7.403432533",
"874910","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","308","Crown Heights and Prospect Heights (CD8)","2023","2023-01-01T00:00:00.000","6.582934349",
"874891","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","302","Fort Greene and Brooklyn Heights (CD2)","2023","2023-01-01T00:00:00.000","9.189253309",
"874886","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","212","Williamsbridge and Baychester (CD12)","2023","2023-01-01T00:00:00.000","6.562698425",
"874900","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","305","East New York and Starrett City (CD5)","2023","2023-01-01T00:00:00.000","8.832348602",
"874881","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","211","Morris Park and Bronxdale (CD11)","2023","2023-01-01T00:00:00.000","6.859797047",
"874882","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","211","Morris Park and Bronxdale (CD11)","2023","2023-01-01T00:00:00.000","9.232350014",
"874879","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","210","Throgs Neck and Co-op City (CD10)","2023","2023-01-01T00:00:00.000","9.169949337",
"874877","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","209","Parkchester and Soundview (CD9)","2023","2023-01-01T00:00:00.000","6.606709065",
"874883","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","211","Morris Park and Bronxdale (CD11)","2023","2023-01-01T00:00:00.000","6.580872292",
"874878","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","210","Throgs Neck and Co-op City (CD10)","2023","2023-01-01T00:00:00.000","6.801974169",
"874873","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","208","Riverdale and Fieldston (CD8)","2023","2023-01-01T00:00:00.000","9.257483083",
"874874","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","208","Riverdale and Fieldston (CD8)","2023","2023-01-01T00:00:00.000","6.575514685",
"874871","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","503","Tottenville and Great Kills (CD3)","2023","2023-01-01T00:00:00.000","5.317825216",
"874869","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","503","Tottenville and Great Kills (CD3)","2023","2023-01-01T00:00:00.000","6.110493448",
"874875","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","209","Parkchester and Soundview (CD9)","2023","2023-01-01T00:00:00.000","6.95247031",
"874870","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","503","Tottenville and Great Kills (CD3)","2023","2023-01-01T00:00:00.000","8.212676617",
"874884","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","212","Williamsbridge and Baychester (CD12)","2023","2023-01-01T00:00:00.000","6.814022519",
"874865","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","501","St. George and Stapleton (CD1)","2023","2023-01-01T00:00:00.000","5.795422031",
"874862","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","414","Rockaway and Broad Channel (CD14)","2023","2023-01-01T00:00:00.000","5.263463655",
"874866","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","502","South Beach and Willowbrook (CD2)","2023","2023-01-01T00:00:00.000","6.253619748",
"874858","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","413","Queens Village (CD13)","2023","2023-01-01T00:00:00.000","8.60642687",
"874855","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","412","Jamaica and Hollis (CD12)","2023","2023-01-01T00:00:00.000","8.695098537",
"874859","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","413","Queens Village (CD13)","2023","2023-01-01T00:00:00.000","5.661272447",
"874867","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","502","South Beach and Willowbrook (CD2)","2023","2023-01-01T00:00:00.000","8.411168198",
"874851","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","411","Bayside and Little Neck (CD11)","2023","2023-01-01T00:00:00.000","6.481628694",
"874848","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","410","South Ozone Park and Howard Beach (CD10)","2023","2023-01-01T00:00:00.000","6.406497953",
"874852","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","411","Bayside and Little Neck (CD11)","2023","2023-01-01T00:00:00.000","8.718392544",
"874914","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","310","Bay Ridge and Dyker Heights (CD10)","2023","2023-01-01T00:00:00.000","6.603554291",
"874885","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","212","Williamsbridge and Baychester (CD12)","2023","2023-01-01T00:00:00.000","9.254048723",
"874853","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","411","Bayside and Little Neck (CD11)","2023","2023-01-01T00:00:00.000","5.872252834",
"874868","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","502","South Beach and Willowbrook (CD2)","2023","2023-01-01T00:00:00.000","5.562425296",
"874911","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","309","South Crown Heights and Lefferts Gardens (CD9)","2023","2023-01-01T00:00:00.000","6.607931748",
"876919","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF42","302","Central Harlem - Morningside Heights","2023","2023-01-01T00:00:00.000","20.01117466",
"876881","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF42","201","Greenpoint","2023","2023-01-01T00:00:00.000","19.31599125",
"874839","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","407","Flushing and Whitestone (CD7)","2023","2023-01-01T00:00:00.000","6.694997318",
"874840","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","407","Flushing and Whitestone (CD7)","2023","2023-01-01T00:00:00.000","8.911945787",
"874836","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","406","Rego Park and Forest Hills (CD6)","2023","2023-01-01T00:00:00.000","6.569370022",
"877203","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","314","Flatbush and Midwood (CD14)","2023","2023-01-01T00:00:00.000","11.65295001",
"877207","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","315","Sheepshead Bay (CD15)","2023","2023-01-01T00:00:00.000","18.26300034",
"874834","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","405","Ridgewood and Maspeth (CD5)","2023","2023-01-01T00:00:00.000","9.103134891",
"874835","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","405","Ridgewood and Maspeth (CD5)","2023","2023-01-01T00:00:00.000","6.469220692",
"874833","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","405","Ridgewood and Maspeth (CD5)","2023","2023-01-01T00:00:00.000","6.938860906",
"874841","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","407","Flushing and Whitestone (CD7)","2023","2023-01-01T00:00:00.000","6.253089341",
"876947","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF42","402","West Queens","2023","2023-01-01T00:00:00.000","18.4099093",
"874831","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","404","Elmhurst and Corona (CD4)","2023","2023-01-01T00:00:00.000","9.011768181",
"874829","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","403","Jackson Heights (CD3)","2023","2023-01-01T00:00:00.000","6.448196004",
"876937","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF42","308","Greenwich Village - SoHo","2023","2023-01-01T00:00:00.000","24.18653719",
"874832","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","404","Elmhurst and Corona (CD4)","2023","2023-01-01T00:00:00.000","6.553164924",
"874828","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","403","Jackson Heights (CD3)","2023","2023-01-01T00:00:00.000","8.947893443",
"874842","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","408","Hillcrest and Fresh Meadows (CD8)","2023","2023-01-01T00:00:00.000","6.464206042",
"876942","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF42","310","Lower Manhattan","2023","2023-01-01T00:00:00.000","19.23269501",
"876944","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF42","401","Long Island City - Astoria","2023","2023-01-01T00:00:00.000","18.41015665",
"876938","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF42","309","Union Square - Lower East Side","2023","2023-01-01T00:00:00.000","18.96783053",
"876949","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF42","402","West Queens","2023","2023-01-01T00:00:00.000","22.48203662",
"876948","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF42","402","West Queens","2023","2023-01-01T00:00:00.000","15.07775098",
"876943","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF42","310","Lower Manhattan","2023","2023-01-01T00:00:00.000","24.03065331",
"876939","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF42","309","Union Square - Lower East Side","2023","2023-01-01T00:00:00.000","16.5909254",
"876954","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF42","404","Bayside - Little Neck","2023","2023-01-01T00:00:00.000","9.624486798",
"874843","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","408","Hillcrest and Fresh Meadows (CD8)","2023","2023-01-01T00:00:00.000","8.651387801",
"874825","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","402","Woodside and Sunnyside (CD2)","2023","2023-01-01T00:00:00.000","9.594697694",
"876953","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF42","404","Bayside - Little Neck","2023","2023-01-01T00:00:00.000","14.92994837",
"876951","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF42","403","Flushing - Clearview","2023","2023-01-01T00:00:00.000","11.20188456",
"876940","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF42","309","Union Square - Lower East Side","2023","2023-01-01T00:00:00.000","22.44163958",
"874817","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","317","East Flatbush (CD17)","2023","2023-01-01T00:00:00.000","6.175888576",
"874816","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","317","East Flatbush (CD17)","2023","2023-01-01T00:00:00.000","8.687833391",
"874818","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","318","Flatlands and Canarsie (CD18)","2023","2023-01-01T00:00:00.000","6.397138835",
"874812","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","316","Brownsville (CD16)","2023","2023-01-01T00:00:00.000","6.754091415",
"874809","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","315","Sheepshead Bay (CD15)","2023","2023-01-01T00:00:00.000","6.348332281",
"874813","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","316","Brownsville (CD16)","2023","2023-01-01T00:00:00.000","8.830231955",
"874805","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","313","Coney Island (CD13)","2023","2023-01-01T00:00:00.000","5.764514434",
"874802","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","312","Borough Park (CD12)","2023","2023-01-01T00:00:00.000","6.153150783",
"874806","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","314","Flatbush and Midwood (CD14)","2023","2023-01-01T00:00:00.000","6.529592865",
"874814","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","316","Brownsville (CD16)","2023","2023-01-01T00:00:00.000","6.300029532",
"874605","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","206","Belmont and East Tremont (CD6)","2023","2023-01-01T00:00:00.000","9.337857894",
"874602","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","205","Fordham and University Heights (CD5)","2023","2023-01-01T00:00:00.000","9.294695775",
"874606","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","206","Belmont and East Tremont (CD6)","2023","2023-01-01T00:00:00.000","6.763746124",
"874819","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","318","Flatlands and Canarsie (CD18)","2023","2023-01-01T00:00:00.000","8.452351572",
"874599","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","204","Highbridge and Concourse (CD4)","2023","2023-01-01T00:00:00.000","9.2882538",
"874639","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","207","Kingsbridge Heights and Bedford (CD7)","2023","2023-01-01T00:00:00.000","6.868584368",
"874815","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","317","East Flatbush (CD17)","2023","2023-01-01T00:00:00.000","6.636863737",
"874844","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","408","Hillcrest and Fresh Meadows (CD8)","2023","2023-01-01T00:00:00.000","5.871352073",
"876952","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF42","403","Flushing - Clearview","2023","2023-01-01T00:00:00.000","18.93267515",
"874591","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","201","Mott Haven and Melrose (CD1)","2023","2023-01-01T00:00:00.000","6.626513845",
"874588","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","UHF34","301","Washington Heights","2023","2023-01-01T00:00:00.000","6.701262995",
"874592","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","202","Hunts Point and Longwood (CD2)","2023","2023-01-01T00:00:00.000","7.398307426",
"874584","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","UHF34","303","East Harlem","2023","2023-01-01T00:00:00.000","6.902077131",
"874581","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","UHF34","304","Upper West Side","2023","2023-01-01T00:00:00.000","6.873842959",
"874585","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","UHF34","302","Central Harlem - Morningside Heights","2023","2023-01-01T00:00:00.000","6.608300171",
"874593","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","202","Hunts Point and Longwood (CD2)","2023","2023-01-01T00:00:00.000","9.725961313",
"874576","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","UHF34","401","Long Island City - Astoria","2023","2023-01-01T00:00:00.000","6.882464971",
"874573","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","UHF34","402","West Queens","2023","2023-01-01T00:00:00.000","6.665068392",
"874577","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","UHF34","401","Long Island City - Astoria","2023","2023-01-01T00:00:00.000","9.441759835",
"874569","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","UHF34","405","Ridgewood - Forest Hills","2023","2023-01-01T00:00:00.000","6.726169914",
"874566","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","UHF34","407","Southwest Queens","2023","2023-01-01T00:00:00.000","6.516490055",
"874570","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","UHF34","403","Flushing - Clearview","2023","2023-01-01T00:00:00.000","6.234041209",
"874578","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","UHF34","401","Long Island City - Astoria","2023","2023-01-01T00:00:00.000","7.254343634",
"874594","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","202","Hunts Point and Longwood (CD2)","2023","2023-01-01T00:00:00.000","7.03025526",
"874560","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","UHF34","409","Southeast Queens","2023","2023-01-01T00:00:00.000","6.386780926",
"874557","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","UHF34","410","Rockaways","2023","2023-01-01T00:00:00.000","6.126453405",
"874561","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","UHF34","408","Jamaica","2023","2023-01-01T00:00:00.000","5.936853761",
"876963","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF42","407","Southwest Queens","2023","2023-01-01T00:00:00.000","11.94701212",
"874562","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","UHF34","408","Jamaica","2023","2023-01-01T00:00:00.000","8.721684896",
"876960","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF42","406","Fresh Meadows","2023","2023-01-01T00:00:00.000","10.7039473",
"876957","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF42","405","Ridgewood - Forest Hills","2023","2023-01-01T00:00:00.000","12.71702853",
"876972","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF42","410","Rockaways","2023","2023-01-01T00:00:00.000","6.471941886",
"874595","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","203","Morrisania and Crotona (CD3)","2023","2023-01-01T00:00:00.000","7.047626594",
"874563","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","UHF34","408","Jamaica","2023","2023-01-01T00:00:00.000","6.589282584",
"876958","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF42","405","Ridgewood - Forest Hills","2023","2023-01-01T00:00:00.000","21.96049467",
"876959","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF42","406","Fresh Meadows","2023","2023-01-01T00:00:00.000","15.19976227",
"874845","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","409","Kew Gardens and Woodhaven (CD9)","2023","2023-01-01T00:00:00.000","6.69617719",
"874596","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","203","Morrisania and Crotona (CD3)","2023","2023-01-01T00:00:00.000","9.377384466",
"874915","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","310","Bay Ridge and Dyker Heights (CD10)","2023","2023-01-01T00:00:00.000","8.643969442",
"876956","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF42","405","Ridgewood - Forest Hills","2023","2023-01-01T00:00:00.000","16.73212203",
"876880","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF42","107","Hunts Point - Mott Haven","2023","2023-01-01T00:00:00.000","21.80011208",
"876982","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF42","503","Willowbrook","2023","2023-01-01T00:00:00.000","17.20221576",
"876983","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF42","504","South Beach - Tottenville","2023","2023-01-01T00:00:00.000","10.46443118",
"876986","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","101","Kingsbridge - Riverdale","2023","2023-01-01T00:00:00.000","14.61424758",
"877040","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","304","Upper West Side","2023","2023-01-01T00:00:00.000","18.37524707",
"876988","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","101","Kingsbridge - Riverdale","2023","2023-01-01T00:00:00.000","17.89722521",
"876996","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","104","Pelham - Throgs Neck","2023","2023-01-01T00:00:00.000","12.06848595",
"876993","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","103","Fordham - Bronx Pk","2023","2023-01-01T00:00:00.000","12.47245283",
"877000","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","201","Greenpoint","2023","2023-01-01T00:00:00.000","23.78126415",
"877010","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","205","Sunset Park","2023","2023-01-01T00:00:00.000","19.113309",
"876999","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","201","Greenpoint","2023","2023-01-01T00:00:00.000","14.95173654",
"876991","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","102","Northeast Bronx","2023","2023-01-01T00:00:00.000","17.57637342",
"877013","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","206","Borough Park","2023","2023-01-01T00:00:00.000","16.34559611",
"877016","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","207","East Flatbush - Flatbush","2023","2023-01-01T00:00:00.000","16.14575343",
"877012","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","205","Sunset Park","2023","2023-01-01T00:00:00.000","24.34283005",
"877021","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","208","Canarsie - Flatlands","2023","2023-01-01T00:00:00.000","19.46437805",
"877020","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","208","Canarsie - Flatlands","2023","2023-01-01T00:00:00.000","12.24185059",
"877027","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","210","Coney Island - Sheepshead Bay","2023","2023-01-01T00:00:00.000","18.29529819",
"877009","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","204","East New York","2023","2023-01-01T00:00:00.000","22.84562702",
"877238","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","408","Hillcrest and Fresh Meadows (CD8)","2023","2023-01-01T00:00:00.000","15.110238",
"876992","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","103","Fordham - Bronx Pk","2023","2023-01-01T00:00:00.000","15.00464812",
"877031","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","301","Washington Heights","2023","2023-01-01T00:00:00.000","17.05354389",
"877030","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","211","Williamsburg - Bushwick","2023","2023-01-01T00:00:00.000","23.81074216",
"877037","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","303","East Harlem","2023","2023-01-01T00:00:00.000","16.33588174",
"877036","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","302","Central Harlem - Morningside Heights","2023","2023-01-01T00:00:00.000","20.0111503",
"874532","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","Citywide","1","New York City","2023","2023-01-01T00:00:00.000","8.809497546",
"877035","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","302","Central Harlem - Morningside Heights","2023","2023-01-01T00:00:00.000","13.24164375",
"877241","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","409","Kew Gardens and Woodhaven (CD9)","2023","2023-01-01T00:00:00.000","16.19117898",
"877025","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","210","Coney Island - Sheepshead Bay","2023","2023-01-01T00:00:00.000","13.9507122",
"874523","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","103","Lower East Side and Chinatown (CD3)","2023","2023-01-01T00:00:00.000","9.17505874",
"877026","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","210","Coney Island - Sheepshead Bay","2023","2023-01-01T00:00:00.000","9.941814031",
"874549","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","UHF34","306308","Chelsea-Village","2023","2023-01-01T00:00:00.000","8.279870171",
"874547","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","UHF34","309310","Union Square-Lower Manhattan","2023","2023-01-01T00:00:00.000","9.223447992",
"874551","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","UHF34","306308","Chelsea-Village","2023","2023-01-01T00:00:00.000","8.017380994",
"874548","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","UHF34","309310","Union Square-Lower Manhattan","2023","2023-01-01T00:00:00.000","7.440591798",
"874550","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","UHF34","306308","Chelsea-Village","2023","2023-01-01T00:00:00.000","9.667046114",
"877245","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","410","South Ozone Park and Howard Beach (CD10)","2023","2023-01-01T00:00:00.000","11.75210061",
"877244","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","410","South Ozone Park and Howard Beach (CD10)","2023","2023-01-01T00:00:00.000","14.79736424",
"874543","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","UHF34","404406","Bayside Little Neck-Fresh Meadows","2023","2023-01-01T00:00:00.000","5.869045933",
"877251","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","412","Jamaica and Hollis (CD12)","2023","2023-01-01T00:00:00.000","11.3212232",
"877248","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","411","Bayside and Little Neck (CD11)","2023","2023-01-01T00:00:00.000","9.702139848",
"877249","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","411","Bayside and Little Neck (CD11)","2023","2023-01-01T00:00:00.000","17.56051841",
"877253","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","413","Queens Village (CD13)","2023","2023-01-01T00:00:00.000","14.84317832",
"877254","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","413","Queens Village (CD13)","2023","2023-01-01T00:00:00.000","10.44014289",
"877256","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","414","Rockaway and Broad Channel (CD14)","2023","2023-01-01T00:00:00.000","9.361544124",
"877257","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","414","Rockaway and Broad Channel (CD14)","2023","2023-01-01T00:00:00.000","6.452587396",
"877260","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","501","St. George and Stapleton (CD1)","2023","2023-01-01T00:00:00.000","12.81269171",
"877261","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","501","St. George and Stapleton (CD1)","2023","2023-01-01T00:00:00.000","20.32132712",
"877263","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","502","South Beach and Willowbrook (CD2)","2023","2023-01-01T00:00:00.000","8.594431864",
"877264","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","502","South Beach and Willowbrook (CD2)","2023","2023-01-01T00:00:00.000","16.95162023",
"878115","1435","Ozone (O3)","Summer mean","ppb","CD","303","Bedford Stuyvesant (CD3)","2023","2023-01-01T00:00:00.000","35.69351113",
"878116","1435","Ozone (O3)","Summer mean","ppb","CD","304","Bushwick (CD4)","2023","2023-01-01T00:00:00.000","35.79837826",
"878118","1435","Ozone (O3)","Summer mean","ppb","CD","306","Park Slope and Carroll Gardens (CD6)","2023","2023-01-01T00:00:00.000","34.15035402",
"878119","1435","Ozone (O3)","Summer mean","ppb","CD","307","Sunset Park (CD7)","2023","2023-01-01T00:00:00.000","34.62553705",
"878122","1435","Ozone (O3)","Summer mean","ppb","CD","310","Bay Ridge and Dyker Heights (CD10)","2023","2023-01-01T00:00:00.000","35.37371742",
"878123","1435","Ozone (O3)","Summer mean","ppb","CD","311","Bensonhurst (CD11)","2023","2023-01-01T00:00:00.000","39.07310042",
"878125","1435","Ozone (O3)","Summer mean","ppb","CD","313","Coney Island (CD13)","2023","2023-01-01T00:00:00.000","41.2931847",
